,Age,Income,CreditScore,MonthsEmployed,NumCreditLines,LoanTerm,DTIRatio,MaritalStatus,HasMortgage,HasDependents,HasCoSigner
8897,30,143318,603,30,4,60,0.45,Divorced,Yes,Yes,Yes
8898,35,38264,650,37,4,24,0.24,Married,No,Yes,Yes
8899,35,60231,378,16,1,60,0.59,Married,Yes,Yes,Yes
8900,34,140718,633,100,1,60,0.72,Married,No,No,Yes
8901,23,74772,623,76,2,24,0.6,Single,No,Yes,No
8902,39,115337,513,15,2,60,0.16,Single,No,Yes,No
8903,22,90248,428,97,4,48,0.47,Divorced,No,No,Yes
8904,32,38406,542,24,2,60,0.21,Single,Yes,No,Yes
8905,58,132648,314,32,2,60,0.73,Divorced,Yes,Yes,No
8906,33,91235,534,7,1,48,0.39,Divorced,Yes,No,No
8907,49,136962,815,103,1,12,0.16,Single,Yes,No,No
8908,30,90405,573,56,4,48,0.48,Divorced,No,Yes,Yes
8909,66,60747,508,47,2,36,0.68,Divorced,No,Yes,Yes
8910,28,74690,681,44,1,60,0.75,Divorced,No,Yes,No
8911,20,86720,592,61,3,48,0.25,Married,Yes,No,Yes
8912,28,78189,472,69,2,24,0.43,Divorced,No,No,No
8913,18,41226,341,116,3,12,0.65,Married,No,No,Yes
8914,41,74556,448,0,4,36,0.51,Single,No,No,Yes
8915,44,66223,841,75,3,24,0.12,Single,Yes,Yes,Yes
8916,52,126276,307,43,4,12,0.6,Divorced,No,Yes,Yes
8917,30,34030,726,65,2,36,0.72,Divorced,Yes,No,Yes
8918,58,44988,589,77,4,24,0.32,Single,No,No,No
8919,27,77678,368,36,3,24,0.26,Divorced,Yes,Yes,No
8920,44,139937,489,74,3,48,0.1,Divorced,Yes,Yes,No
8921,69,66792,454,3,2,36,0.62,Divorced,No,No,No
8922,62,129950,652,100,1,12,0.36,Single,No,No,No
8923,67,91309,687,74,2,12,0.34,Single,No,Yes,No
8924,18,66274,695,24,2,12,0.83,Divorced,No,Yes,Yes
8925,45,85901,443,5,2,36,0.69,Single,No,No,Yes
8926,25,140646,458,100,3,24,0.55,Single,Yes,No,Yes
8927,55,69621,534,35,2,60,0.23,Divorced,Yes,No,No
8928,36,89677,677,50,1,12,0.83,Single,Yes,No,Yes
8929,46,132217,507,84,1,12,0.5,Married,No,No,No
8930,53,35631,673,89,4,24,0.69,Divorced,No,Yes,Yes
8931,43,147370,567,26,4,24,0.6,Single,Yes,Yes,Yes
8932,54,138684,608,21,2,36,0.79,Married,No,No,No
8933,45,97722,669,10,3,36,0.73,Single,No,Yes,Yes
8934,65,116474,490,60,3,36,0.29,Married,Yes,Yes,No
8935,44,142816,719,37,4,60,0.17,Divorced,No,No,No
8936,68,62231,659,85,1,12,0.73,Married,Yes,Yes,Yes
8937,30,73180,435,116,3,48,0.39,Divorced,Yes,Yes,Yes
8938,34,64541,579,119,2,60,0.35,Divorced,No,No,No
8939,68,50174,319,43,1,60,0.4,Single,No,No,Yes
8940,29,69399,382,37,3,48,0.22,Divorced,No,No,No
8941,48,109318,412,13,2,12,0.81,Married,Yes,No,No
8942,31,49117,508,71,4,36,0.51,Single,No,No,No
8943,23,25114,835,62,2,12,0.65,Divorced,No,Yes,No
8944,20,67797,547,10,3,24,0.87,Married,No,Yes,Yes
8945,18,21569,750,95,3,48,0.56,Divorced,Yes,Yes,Yes
8946,24,108990,608,0,4,48,0.4,Divorced,No,No,Yes
8947,44,28936,585,93,1,60,0.27,Divorced,Yes,Yes,Yes
8948,54,40384,718,13,4,36,0.64,Married,Yes,No,Yes
8949,18,107685,426,29,3,36,0.89,Married,Yes,Yes,Yes
8950,64,116007,567,44,2,48,0.24,Divorced,No,Yes,Yes
8951,43,59657,782,5,3,36,0.5,Married,No,Yes,No
8952,62,39506,333,111,3,24,0.56,Married,No,Yes,No
8953,56,34022,753,7,3,48,0.39,Divorced,Yes,No,Yes
8954,35,50224,352,91,3,36,0.82,Married,No,No,No
8955,43,63603,688,13,3,60,0.85,Divorced,No,No,Yes
8956,32,107563,821,38,3,12,0.54,Divorced,No,No,Yes
8957,58,60294,808,78,1,60,0.69,Divorced,No,No,No
8958,65,126426,407,53,4,12,0.27,Married,Yes,No,Yes
8959,58,49597,668,7,3,48,0.85,Married,No,No,Yes
8960,67,20244,515,18,4,48,0.75,Divorced,No,No,Yes
8961,36,124922,463,101,1,48,0.59,Single,Yes,Yes,No
8962,48,72483,444,4,1,36,0.3,Divorced,Yes,No,No
8963,29,17521,523,114,2,36,0.53,Divorced,Yes,No,Yes
8964,18,120311,702,80,4,60,0.78,Divorced,Yes,No,Yes
8965,68,89761,719,50,3,36,0.31,Divorced,No,Yes,Yes
8966,37,79542,605,119,4,24,0.29,Single,Yes,Yes,Yes
8967,61,45336,635,18,3,36,0.62,Divorced,Yes,Yes,Yes
8968,23,26348,754,37,2,12,0.56,Single,No,Yes,Yes
8969,60,26033,350,104,2,24,0.69,Married,Yes,No,Yes
8970,43,28705,489,88,3,60,0.15,Single,No,No,No
8971,25,111032,335,86,2,36,0.38,Divorced,No,No,No
8972,34,46972,684,10,1,48,0.58,Married,No,No,Yes
8973,67,19499,606,69,1,12,0.86,Single,Yes,No,No
8974,52,43252,600,9,1,12,0.26,Single,No,No,Yes
8975,37,44326,586,104,4,24,0.67,Single,Yes,No,No
8976,32,118231,353,67,1,24,0.45,Single,No,Yes,No
8977,32,41733,719,59,4,36,0.12,Married,No,No,Yes
8978,22,18722,414,101,1,24,0.49,Divorced,No,No,No
8979,67,17004,545,21,3,60,0.33,Divorced,No,No,Yes
8980,47,92186,657,64,3,12,0.65,Married,Yes,No,Yes
8981,45,126423,845,23,2,48,0.42,Single,Yes,Yes,No
8982,62,36554,342,40,3,36,0.77,Single,Yes,No,No
8983,19,21019,418,20,1,24,0.88,Married,Yes,No,No
8984,63,63671,707,18,4,60,0.22,Divorced,No,No,Yes
8985,57,75604,488,112,3,24,0.42,Single,No,Yes,Yes
8986,19,38294,640,88,2,24,0.87,Married,No,No,Yes
8987,63,84799,622,53,2,36,0.23,Married,No,No,Yes
8988,39,42094,691,24,2,60,0.54,Divorced,Yes,Yes,Yes
8989,27,106729,390,27,1,12,0.39,Married,Yes,No,No
8990,24,117516,794,58,4,12,0.26,Single,No,Yes,No
8991,46,52679,682,27,4,12,0.87,Married,Yes,No,No
8992,54,59059,779,50,2,60,0.82,Divorced,No,Yes,No
8993,21,145887,422,57,3,24,0.53,Single,No,No,No
8994,29,58560,592,33,1,24,0.13,Divorced,No,No,No
8995,38,37085,420,50,3,24,0.71,Divorced,Yes,No,No
8996,40,58789,545,108,3,24,0.51,Divorced,Yes,No,No
8997,38,17640,461,20,1,60,0.45,Divorced,Yes,Yes,Yes
8998,39,124541,463,1,1,60,0.52,Married,Yes,No,Yes
8999,63,95764,819,34,3,48,0.39,Divorced,No,Yes,Yes
9000,20,29799,793,9,3,12,0.21,Married,No,Yes,No
9001,28,43849,669,109,1,48,0.53,Married,Yes,Yes,Yes
9002,59,77345,300,6,4,48,0.44,Divorced,No,Yes,Yes
9003,69,128266,558,80,3,24,0.79,Married,No,Yes,No
9004,53,95145,390,28,3,36,0.52,Divorced,Yes,Yes,No
9005,23,26148,711,23,3,36,0.26,Single,No,No,Yes
9006,27,64062,638,105,2,12,0.28,Married,Yes,Yes,Yes
9007,31,136873,580,75,2,12,0.81,Married,Yes,Yes,Yes
9008,66,41343,827,41,2,24,0.14,Single,Yes,Yes,Yes
9009,51,18044,501,23,4,24,0.57,Married,No,Yes,No
9010,20,32098,578,98,4,48,0.86,Married,Yes,Yes,No
9011,23,90222,521,55,2,48,0.41,Single,No,No,No
9012,29,129371,500,92,4,24,0.49,Married,Yes,No,No
9013,60,84341,591,32,4,48,0.77,Divorced,Yes,Yes,No
9014,58,79669,465,74,3,12,0.13,Single,No,Yes,Yes
9015,47,86756,655,105,2,48,0.17,Divorced,No,Yes,Yes
9016,18,146416,308,24,2,36,0.55,Single,No,No,Yes
9017,39,45357,403,61,4,48,0.87,Married,No,Yes,Yes
9018,65,146366,622,3,1,48,0.29,Married,No,No,No
9019,22,51972,796,89,1,36,0.84,Single,Yes,Yes,No
9020,51,15209,611,66,3,12,0.35,Single,No,Yes,Yes
9021,19,19307,548,93,2,36,0.28,Divorced,No,No,Yes
9022,35,98152,488,111,3,36,0.14,Divorced,Yes,Yes,Yes
9023,35,59227,478,113,1,36,0.25,Divorced,Yes,Yes,No
9024,37,108465,620,18,3,48,0.86,Single,No,No,No
9025,33,115790,483,43,2,36,0.79,Single,No,No,Yes
9026,19,76785,478,55,2,60,0.5,Married,Yes,Yes,Yes
9027,54,16190,422,43,4,24,0.13,Divorced,Yes,Yes,No
9028,29,129385,838,18,1,24,0.49,Married,Yes,Yes,Yes
9029,35,117720,629,69,3,60,0.51,Divorced,Yes,No,No
9030,41,147810,305,35,4,24,0.18,Divorced,No,Yes,Yes
9031,46,47689,582,112,3,12,0.36,Divorced,No,Yes,No
9032,19,47262,840,64,1,48,0.45,Divorced,No,No,No
9033,22,34373,448,42,2,60,0.58,Divorced,No,Yes,Yes
9034,49,43566,807,12,2,24,0.28,Divorced,No,Yes,No
9035,20,50034,377,62,3,48,0.43,Single,No,No,Yes
9036,31,47344,472,112,2,48,0.83,Married,No,No,No
9037,67,131150,626,104,1,48,0.71,Single,Yes,No,Yes
9038,62,85745,604,38,3,24,0.28,Divorced,Yes,No,Yes
9039,19,69404,380,40,3,36,0.63,Divorced,No,No,No
9040,30,46226,465,92,2,36,0.64,Single,No,No,No
9041,37,88254,534,61,3,24,0.22,Single,Yes,Yes,No
9042,28,87705,605,0,1,60,0.57,Single,Yes,Yes,Yes
9043,36,103477,352,92,4,60,0.79,Married,No,Yes,Yes
9044,42,16189,327,59,2,48,0.68,Divorced,No,Yes,No
9045,37,24000,406,13,3,12,0.87,Single,Yes,No,No
9046,35,39236,529,7,4,48,0.49,Married,Yes,No,No
9047,26,72190,359,59,2,60,0.58,Single,Yes,No,Yes
9048,49,18992,512,83,2,60,0.41,Married,Yes,Yes,No
9049,44,25047,639,109,3,12,0.59,Single,No,No,No
9050,37,93142,509,52,2,12,0.61,Divorced,No,No,No
9051,30,35321,652,21,4,36,0.21,Married,Yes,Yes,Yes
9052,26,48502,768,104,1,24,0.86,Divorced,Yes,Yes,No
9053,31,94001,808,26,4,60,0.41,Divorced,Yes,No,Yes
9054,52,61818,307,30,1,36,0.1,Divorced,No,Yes,Yes
9055,28,72446,806,12,2,48,0.39,Married,No,No,Yes
9056,19,120940,612,46,3,60,0.61,Single,No,No,Yes
9057,20,28923,744,63,4,12,0.45,Single,Yes,No,No
9058,41,17079,659,47,1,48,0.6,Single,Yes,No,Yes
9059,54,129723,504,51,3,24,0.7,Single,No,No,Yes
9060,37,147784,713,27,2,12,0.89,Divorced,Yes,No,No
9061,56,31526,672,93,3,48,0.65,Single,Yes,No,No
9062,30,26368,494,83,3,48,0.78,Divorced,No,No,Yes
9063,30,62583,817,1,3,12,0.78,Divorced,No,Yes,No
9064,60,20808,380,17,2,12,0.64,Married,Yes,Yes,Yes
9065,66,82098,449,31,3,24,0.17,Divorced,No,No,No
9066,18,31970,631,2,1,36,0.39,Divorced,No,Yes,No
9067,21,38574,442,35,2,24,0.51,Single,Yes,No,No
9068,51,107858,687,59,4,36,0.52,Single,Yes,No,No
9069,31,100197,459,82,3,24,0.69,Divorced,Yes,No,No
9070,25,58272,784,49,4,48,0.37,Married,No,No,No
9071,33,15490,588,57,4,36,0.13,Married,No,Yes,Yes
9072,65,106807,649,21,4,12,0.52,Divorced,Yes,No,Yes
9073,45,23057,555,8,2,12,0.3,Divorced,No,Yes,No
9074,65,81071,657,105,1,12,0.89,Married,No,Yes,Yes
9075,25,89142,683,39,2,36,0.84,Married,No,No,No
9076,50,19105,779,62,4,12,0.62,Single,Yes,No,Yes
9077,34,100391,503,77,2,48,0.41,Married,Yes,No,Yes
9078,50,114842,689,46,3,36,0.59,Single,No,No,Yes
9079,39,125341,713,23,4,48,0.39,Married,No,No,Yes
9080,42,104866,743,72,2,36,0.57,Single,No,No,No
9081,26,131295,330,103,4,36,0.24,Divorced,Yes,No,Yes
9082,20,125429,427,99,3,60,0.38,Married,Yes,No,Yes
9083,32,15895,584,66,1,48,0.13,Divorced,Yes,No,No
9084,63,51637,531,113,3,12,0.5,Married,Yes,No,No
9085,26,112337,508,0,3,48,0.74,Single,Yes,No,No
9086,46,18340,827,60,1,48,0.2,Married,No,No,No
9087,56,68772,797,65,4,24,0.64,Married,No,Yes,Yes
9088,68,101385,443,96,2,48,0.55,Divorced,No,Yes,Yes
9089,68,138392,420,56,3,24,0.51,Single,Yes,Yes,No
9090,29,95368,664,116,2,12,0.29,Divorced,No,Yes,No
9091,21,98773,762,5,3,36,0.66,Married,No,No,No
9092,24,148732,806,37,4,24,0.24,Married,No,No,Yes
9093,24,42323,634,43,1,12,0.4,Married,Yes,No,No
9094,21,92321,325,87,4,48,0.31,Married,Yes,Yes,No
9095,55,58992,544,3,3,12,0.41,Single,No,No,Yes
9096,62,50754,406,16,1,48,0.86,Single,No,Yes,Yes
9097,69,25562,445,44,4,12,0.47,Married,Yes,Yes,No
9098,47,102435,580,6,2,12,0.8,Divorced,Yes,No,No
9099,20,47583,750,50,1,36,0.42,Single,No,No,No
9100,56,59287,785,98,3,36,0.41,Divorced,No,No,Yes
9101,30,84932,827,111,2,12,0.46,Single,No,Yes,Yes
9102,64,137146,517,109,1,24,0.8,Married,Yes,No,No
9103,65,45635,613,13,4,36,0.61,Single,Yes,Yes,No
9104,21,110804,666,101,4,24,0.83,Single,No,No,No
9105,51,101533,379,8,3,24,0.35,Divorced,No,No,No
9106,37,78626,803,8,1,36,0.51,Single,No,Yes,No
9107,27,60278,467,53,4,36,0.68,Married,No,Yes,Yes
9108,22,68916,606,115,4,60,0.27,Married,No,No,Yes
9109,18,38731,805,11,4,36,0.58,Single,Yes,No,No
9110,59,52911,396,65,1,36,0.56,Divorced,Yes,No,Yes
9111,33,35040,515,97,1,48,0.37,Single,Yes,Yes,Yes
9112,47,136241,473,106,2,24,0.4,Married,No,Yes,Yes
9113,26,21234,809,83,1,36,0.1,Divorced,Yes,No,No
9114,20,113924,801,77,3,60,0.39,Single,Yes,No,Yes
9115,53,62350,650,62,4,24,0.31,Married,Yes,Yes,No
9116,66,83090,674,12,2,12,0.5,Single,No,Yes,Yes
9117,47,17424,640,35,3,36,0.35,Divorced,No,No,Yes
9118,29,134555,360,119,2,48,0.84,Single,No,Yes,Yes
9119,38,112098,837,36,2,48,0.22,Married,Yes,No,No
9120,38,64197,581,40,1,12,0.19,Divorced,No,No,Yes
9121,30,131740,792,67,1,60,0.69,Married,Yes,No,No
9122,24,61642,565,60,2,24,0.59,Divorced,No,No,No
9123,58,37837,582,47,2,24,0.59,Married,Yes,Yes,No
9124,37,139220,564,41,4,48,0.72,Divorced,No,Yes,No
9125,56,133326,758,67,1,24,0.4,Married,No,No,Yes
9126,44,98678,708,12,3,48,0.66,Divorced,Yes,Yes,Yes
9127,61,111612,530,65,3,48,0.33,Married,No,No,Yes
9128,54,139235,366,108,4,24,0.36,Divorced,Yes,No,Yes
9129,30,139282,348,62,1,60,0.88,Divorced,Yes,Yes,No
9130,42,142797,513,10,1,48,0.68,Divorced,No,No,No
9131,64,100914,792,104,4,24,0.35,Married,Yes,Yes,No
9132,33,103043,602,28,2,48,0.55,Divorced,Yes,Yes,Yes
9133,41,147317,405,1,2,48,0.46,Married,No,No,Yes
9134,40,15465,587,26,1,12,0.6,Divorced,Yes,No,No
9135,25,15808,586,2,3,60,0.29,Married,No,Yes,Yes
9136,22,77138,342,2,4,60,0.45,Married,No,Yes,No
9137,60,124376,406,69,2,60,0.28,Divorced,No,No,Yes
9138,53,27132,530,97,3,24,0.34,Single,No,Yes,No
9139,33,17868,630,14,3,48,0.27,Divorced,No,No,Yes
9140,18,68346,669,0,3,48,0.62,Divorced,Yes,No,Yes
9141,48,111624,494,57,4,48,0.32,Single,Yes,Yes,Yes
9142,27,134389,756,35,2,36,0.32,Divorced,Yes,No,Yes
9143,31,49577,791,20,2,36,0.24,Divorced,No,No,No
9144,29,98809,391,17,4,12,0.51,Divorced,Yes,Yes,No
9145,38,105909,747,56,2,12,0.28,Single,Yes,Yes,Yes
9146,28,129005,355,38,3,48,0.51,Single,Yes,Yes,No
9147,52,133796,760,2,3,36,0.38,Divorced,No,Yes,Yes
9148,36,101399,489,74,1,48,0.2,Single,Yes,No,No
9149,34,71797,393,33,3,24,0.84,Single,Yes,Yes,No
9150,22,112548,466,95,3,48,0.69,Single,Yes,Yes,Yes
9151,23,114227,695,70,4,24,0.48,Divorced,No,Yes,Yes
9152,19,54776,766,50,2,36,0.16,Single,No,No,No
9153,65,94535,766,38,4,12,0.29,Married,No,Yes,No
9154,51,111255,725,102,4,60,0.67,Divorced,Yes,Yes,Yes
9155,57,144484,312,23,3,24,0.6,Divorced,No,Yes,Yes
9156,39,132383,325,80,2,12,0.2,Divorced,No,No,No
9157,35,113263,805,79,1,60,0.22,Single,Yes,Yes,Yes
9158,26,50070,820,112,1,60,0.55,Married,No,No,No
9159,50,53235,672,43,1,36,0.44,Divorced,No,No,No
9160,26,15415,822,112,2,12,0.53,Married,No,No,No
9161,20,30779,760,9,2,12,0.83,Single,Yes,Yes,No
9162,51,34014,316,2,3,60,0.11,Single,Yes,Yes,Yes
9163,30,24773,473,12,1,36,0.8,Single,Yes,No,No
9164,51,65353,808,105,3,36,0.26,Single,No,Yes,Yes
9165,40,46449,771,74,1,24,0.69,Single,Yes,Yes,Yes
9166,50,135066,696,18,3,12,0.84,Single,Yes,No,No
9167,44,19227,799,25,2,12,0.83,Divorced,No,No,Yes
9168,26,58025,391,81,4,48,0.58,Divorced,Yes,Yes,No
9169,47,40886,758,14,4,24,0.34,Divorced,Yes,Yes,Yes
9170,19,27128,609,7,3,36,0.24,Married,Yes,No,No
9171,48,82818,749,34,1,24,0.78,Married,No,Yes,Yes
9172,51,36329,806,83,1,12,0.35,Divorced,No,Yes,No
9173,19,81402,549,17,4,60,0.86,Single,Yes,No,Yes
9174,21,54600,501,63,2,48,0.65,Married,Yes,Yes,No
9175,43,24636,403,2,2,12,0.12,Single,No,No,Yes
9176,56,53586,682,26,3,12,0.44,Divorced,Yes,Yes,No
9177,40,57185,377,114,1,60,0.76,Single,No,Yes,No
9178,20,83311,693,96,1,36,0.54,Married,No,Yes,Yes
9179,37,50849,322,8,3,12,0.84,Single,No,Yes,No
9180,33,36646,767,37,1,24,0.51,Divorced,Yes,Yes,No
9181,53,24853,716,47,2,36,0.53,Married,No,Yes,No
9182,23,21476,718,44,2,24,0.87,Single,Yes,Yes,Yes
9183,31,16628,474,77,1,60,0.76,Married,Yes,No,Yes
9184,40,74317,531,118,4,36,0.48,Divorced,Yes,Yes,Yes
9185,62,53477,520,34,2,60,0.23,Married,No,Yes,No
9186,19,142260,753,2,1,12,0.55,Married,No,No,Yes
9187,40,37091,538,19,2,36,0.28,Single,Yes,Yes,No
9188,58,129940,569,89,4,60,0.4,Divorced,No,Yes,No
9189,48,119508,684,68,2,36,0.59,Married,No,No,Yes
9190,37,135466,837,28,4,48,0.19,Married,No,Yes,Yes
9191,23,107300,605,3,1,60,0.14,Divorced,Yes,No,No
9192,25,59766,711,88,3,36,0.26,Single,No,No,Yes
9193,51,147948,391,45,4,48,0.53,Divorced,No,Yes,Yes
9194,20,94872,698,51,1,48,0.23,Single,Yes,No,No
9195,47,68468,823,73,2,36,0.84,Single,No,Yes,No
9196,18,29905,552,15,3,24,0.14,Single,No,No,Yes
9197,43,76961,592,76,2,48,0.39,Single,No,Yes,Yes
9198,56,149203,617,93,4,60,0.39,Divorced,No,No,No
9199,25,52403,335,48,2,36,0.61,Married,No,No,No
9200,32,89248,424,2,4,24,0.38,Divorced,No,Yes,Yes
9201,50,39107,695,75,4,48,0.22,Married,Yes,Yes,No
9202,24,94047,690,111,2,36,0.44,Single,No,No,Yes
9203,40,79520,501,46,2,24,0.6,Single,Yes,Yes,No
9204,28,143181,643,28,1,24,0.49,Divorced,No,Yes,No
9205,33,144705,410,25,1,48,0.39,Married,Yes,Yes,No
9206,43,76913,326,33,3,48,0.35,Married,Yes,No,No
9207,30,129610,627,3,2,12,0.63,Married,Yes,No,No
9208,39,56954,744,38,3,12,0.83,Divorced,No,No,Yes
9209,55,134606,516,58,3,12,0.37,Single,No,Yes,No
9210,61,91474,624,24,2,12,0.44,Married,No,Yes,Yes
9211,18,31807,383,106,3,48,0.57,Divorced,No,Yes,Yes
9212,39,22037,313,40,4,24,0.88,Married,Yes,No,No
9213,56,69079,428,12,3,12,0.49,Divorced,No,No,Yes
9214,50,146584,570,42,2,12,0.52,Divorced,No,No,No
9215,48,56059,772,93,4,24,0.11,Divorced,Yes,Yes,No
9216,40,67200,531,41,2,48,0.3,Single,No,No,Yes
9217,69,44965,422,12,3,60,0.7,Single,No,No,No
9218,34,40698,811,53,1,60,0.79,Single,Yes,Yes,No
9219,39,27607,755,25,1,12,0.86,Divorced,No,Yes,No
9220,27,93448,355,67,2,48,0.47,Divorced,Yes,No,Yes
9221,42,95188,579,25,4,36,0.63,Single,Yes,No,Yes
9222,36,21628,342,39,2,48,0.43,Married,Yes,No,No
9223,50,53366,500,26,2,12,0.52,Divorced,Yes,Yes,No
9224,44,31185,752,56,1,12,0.81,Single,Yes,No,Yes
9225,23,83737,821,100,4,60,0.49,Married,No,Yes,No
9226,55,58755,705,119,1,24,0.16,Divorced,Yes,Yes,Yes
9227,39,104939,623,20,2,12,0.77,Divorced,Yes,Yes,Yes
9228,38,15896,671,39,3,36,0.46,Divorced,Yes,No,No
9229,44,148981,675,67,3,48,0.49,Divorced,Yes,Yes,Yes
9230,33,122129,828,88,3,48,0.34,Married,No,No,Yes
9231,38,76168,401,118,4,60,0.79,Divorced,Yes,Yes,No
9232,28,19817,636,16,1,12,0.62,Single,Yes,Yes,No
9233,59,105056,407,59,4,36,0.85,Single,No,Yes,No
9234,28,39380,546,10,2,12,0.32,Married,No,Yes,Yes
9235,38,125058,510,37,4,24,0.7,Divorced,Yes,No,No
9236,22,16625,303,68,1,60,0.54,Married,Yes,Yes,No
9237,33,69760,496,14,1,24,0.1,Divorced,Yes,Yes,No
9238,38,102200,723,89,2,48,0.45,Married,Yes,Yes,Yes
9239,62,25451,407,36,4,12,0.68,Married,No,Yes,Yes
9240,27,82369,499,35,3,24,0.58,Married,No,No,No
9241,20,107554,301,67,2,60,0.42,Divorced,No,No,Yes
9242,27,96251,428,71,3,12,0.44,Married,No,No,No
9243,25,43674,533,22,3,36,0.35,Married,Yes,No,No
9244,57,105902,444,21,1,12,0.78,Divorced,Yes,Yes,Yes
9245,52,54453,668,117,1,36,0.38,Divorced,Yes,No,No
9246,58,44990,622,114,3,36,0.48,Single,Yes,No,Yes
9247,57,35924,562,13,3,60,0.25,Single,Yes,No,No
9248,55,73813,803,113,2,48,0.35,Single,Yes,Yes,No
9249,28,117543,488,91,3,60,0.22,Married,No,No,No
9250,18,33038,396,3,1,60,0.61,Divorced,No,No,No
9251,40,59966,580,58,4,48,0.28,Married,Yes,Yes,No
9252,41,55828,774,8,1,12,0.82,Divorced,Yes,No,No
9253,50,51733,305,47,3,36,0.73,Married,No,Yes,No
9254,34,26234,493,34,1,60,0.73,Divorced,Yes,Yes,No
9255,68,74132,558,35,4,36,0.26,Married,No,No,No
9256,30,56925,646,61,3,48,0.57,Married,No,No,Yes
9257,41,72474,746,94,2,24,0.34,Single,Yes,Yes,Yes
9258,63,85056,826,65,3,36,0.55,Divorced,No,No,No
9259,33,94383,589,4,3,60,0.4,Divorced,Yes,No,Yes
9260,27,35971,452,16,4,60,0.77,Divorced,Yes,Yes,No
9261,69,127907,360,24,1,48,0.41,Single,No,Yes,Yes
9262,27,85735,820,43,1,60,0.6,Single,Yes,Yes,No
9263,36,89997,623,1,2,36,0.2,Divorced,Yes,No,No
9264,47,122404,518,83,4,48,0.74,Married,Yes,Yes,No
9265,28,19647,485,48,1,48,0.3,Married,Yes,Yes,Yes
9266,32,17571,645,46,3,24,0.16,Single,Yes,Yes,Yes
9267,54,122586,414,2,3,12,0.13,Married,Yes,Yes,Yes
9268,49,110530,666,2,1,12,0.83,Divorced,No,Yes,Yes
9269,29,27121,746,11,2,48,0.19,Divorced,Yes,Yes,No
9270,65,95235,327,63,4,24,0.84,Single,No,No,Yes
9271,22,109489,612,39,3,36,0.23,Single,No,Yes,No
9272,55,55585,619,80,2,12,0.2,Divorced,Yes,Yes,Yes
9273,34,72123,501,58,4,36,0.39,Single,Yes,No,No
9274,63,47109,670,60,3,36,0.14,Divorced,Yes,Yes,Yes
9275,31,83348,760,17,4,60,0.69,Single,No,Yes,No
9276,52,36747,637,16,1,36,0.55,Married,No,Yes,No
9277,67,83242,352,48,1,48,0.2,Married,No,Yes,Yes
9278,41,47988,485,48,3,12,0.66,Married,No,Yes,Yes
9279,52,81807,578,109,1,48,0.3,Single,No,Yes,Yes
9280,31,28441,681,27,2,24,0.82,Married,No,Yes,Yes
9281,65,71209,312,37,3,60,0.39,Divorced,No,No,No
9282,62,89158,302,83,2,48,0.37,Single,Yes,No,No
9283,65,38590,766,57,1,48,0.7,Divorced,Yes,No,Yes
9284,35,32115,315,101,3,60,0.52,Divorced,No,Yes,No
9285,53,18563,664,81,2,12,0.67,Divorced,Yes,No,Yes
9286,30,110939,372,56,3,48,0.62,Single,No,No,No
9287,28,147443,301,93,4,24,0.23,Single,Yes,No,No
9288,67,116770,598,15,2,24,0.14,Divorced,Yes,Yes,Yes
9289,37,16883,782,23,1,12,0.31,Divorced,No,No,Yes
9290,37,34617,684,75,2,12,0.15,Divorced,Yes,No,Yes
9291,33,137983,356,93,3,12,0.62,Single,Yes,No,No
9292,29,60276,667,47,2,48,0.42,Divorced,No,Yes,No
9293,24,26266,442,90,2,48,0.54,Single,Yes,Yes,No
9294,48,36228,677,71,2,12,0.69,Single,No,No,No
9295,61,42535,738,54,4,48,0.76,Divorced,Yes,No,No
9296,31,126490,500,105,3,24,0.74,Divorced,Yes,No,Yes
9297,36,19007,597,88,3,24,0.62,Divorced,Yes,Yes,No
9298,31,47696,849,9,1,60,0.51,Divorced,No,No,No
9299,45,17344,613,101,2,24,0.86,Married,Yes,No,No
9300,37,97947,665,22,1,24,0.17,Divorced,Yes,Yes,No
9301,21,51558,784,44,1,24,0.52,Single,No,No,Yes
9302,69,130461,411,31,3,24,0.52,Divorced,Yes,No,Yes
9303,30,109353,321,13,4,12,0.31,Single,No,Yes,No
9304,67,96965,582,89,3,36,0.14,Married,Yes,Yes,No
9305,58,57123,440,64,1,36,0.39,Single,No,Yes,No
9306,37,30588,407,102,2,48,0.51,Married,No,No,No
9307,34,86684,564,41,2,24,0.15,Single,Yes,No,Yes
9308,35,96202,787,76,3,12,0.15,Single,Yes,Yes,No
9309,65,28274,748,7,4,36,0.74,Married,No,Yes,Yes
9310,56,149824,300,95,3,24,0.61,Single,No,No,Yes
9311,62,144830,744,67,3,60,0.89,Married,Yes,Yes,Yes
9312,39,128143,543,82,3,60,0.8,Married,No,No,No
9313,59,43218,532,33,2,36,0.32,Married,Yes,No,No
9314,20,41675,330,62,4,48,0.63,Married,Yes,No,No
9315,33,49770,306,52,4,48,0.48,Divorced,No,Yes,No
9316,19,31837,827,67,1,36,0.69,Divorced,No,No,Yes
9317,33,128688,513,1,2,48,0.66,Single,No,No,No
9318,60,44317,429,48,1,48,0.47,Divorced,No,Yes,No
9319,44,109334,456,44,2,36,0.14,Divorced,Yes,No,No
9320,37,65502,377,111,4,60,0.23,Divorced,Yes,Yes,Yes
9321,44,127200,744,44,1,60,0.33,Single,No,Yes,Yes
9322,59,43040,469,1,4,60,0.42,Divorced,No,No,No
